text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,is_retweet,is_quote_status
"The Goodmans LLP IP Team, including Andrew Brodkin, Ben Hackett, @jdscopa and Jaclyn Tilak, successfully represented Apotex Inc. in two patent infringement trials relating to Eli Lilly’s blockbuster ED medication, CIALIS® (tadalafil). #IP #patents #pharma https://t.co/ym5kM7frYv",en,"Toronto, ON",,,,jdscopa,Thu Sep 10 18:28:22 +0000 2020,0,0,0,0,FALSE
#RFP: Supply of vitamins and specialized food for mammals - Aquarium du Qu bec (Miscellaneous Goods) --- Approvisionnement en vitamines et en nourriture sp cialis e pour mammif res - Aquarium du Qu bec https://t.co/ujf403J6Rk,fr,Canada,,,,RFPbidsCanada,Thu Sep 10 00:56:00 +0000 2020,0,0,0,0,FALSE
Toss up between Vicodin or Cialis https://t.co/k60GW0BGrV,en,"Ontario, Canada",,,,Coleman944W,Wed Sep 09 21:15:28 +0000 2020,0,0,0,0,TRUE
@MsAlliLux @smallville_ont1 One first has to be having sex in order to need Viagra or Cialis. Otherwise they're just to keep you from rolling out of bed.,en,"Markham, Ontario",,,,LovePeaches647,Tue Sep 08 15:38:14 +0000 2020,0,1,0,0,FALSE
@BettyBowers @BetteMidler They save money on not covering birth control for their female employees(against their religion) but they do cover Viagra and Cialis for the men employees. I wouldn't shop in there if they were giving everything away. It's amazing what people hide behind their religious skirts.,en,Canada,,,,LeaHarth,Mon Sep 07 06:56:50 +0000 2020,0,0,0,1,FALSE
"@XXXcartaXXX There were definitly times when I took spironolactone, cialis, and poppers all in the same day and like I didn't die or have a stroke or anything, but oof. It was a lot.",en,"Montréal, Québec",,,,BoringNerdyKate,Mon Sep 07 05:27:44 +0000 2020,0,2,0,0,FALSE
I think I’m gonna ask my doctor for viagra or cialis cause the distinction is real,en,Montreal,,,,Jo_3Y,Sun Sep 06 19:23:52 +0000 2020,0,0,0,0,FALSE
@patjean8 Hahah !  Je connaissais pas la couleur du cialis hihi,fr,"Québec, Canada",,,,IsabCloutier,Sun Sep 06 17:11:42 +0000 2020,0,1,0,0,FALSE
@patjean8 Viagra ? Cialis?,es,"Québec, Canada",,,,IsabCloutier,Sun Sep 06 16:54:57 +0000 2020,0,1,0,0,FALSE
@GiggleBeast @RiderofWolves Cialis wouldn’t do shit wi that avi of yours.. 😉,en,Somewhere,,,,kold_blood_,Sat Sep 05 22:30:12 +0000 2020,0,1,0,0,FALSE
Found half a probably 3 (?) year old cialis at the bottom of a bag while unpacking. Took it.,en,"Powell River, British Columbia",,,,adamgently,Sat Sep 05 18:24:16 +0000 2020,0,4,0,0,FALSE
"endangered sea turtles, oysters, sea cucumbers, seal's penis &amp; testicles, and bile derived from sun bear, which suffers a long, cruel, slow &amp; agonizing death.  The only light at the end of this very dark tunnel, has been the introduction of Viagra, Cialis, &amp; Levitra. This has put",en,Canada,,,,Peter87214766,Fri Sep 04 17:49:19 +0000 2020,0,1,0,0,FALSE
"There’s nothing worse than sitting at your desk at 8am waiting for the acid to kick in and realizing you took a Cialis by mistake.
:(",en,Alberta ,,,,snowpounder,Fri Sep 04 11:26:19 +0000 2020,0,0,0,1,FALSE
@girlsreallyrule I am with you on the Cruz hypocrisy and him staying out of women's lives. Viagra &amp; Cialis are used by both Men and Women for heart conditions like Pulmonary Arterial Hypertension )(P.A.H.) and that tends to be forgotten in these exchanges.,en,Alberta,,,,Debp197,Thu Sep 03 17:23:24 +0000 2020,0,0,0,1,FALSE
"@SenTedCruz @US_FDA BONER PILL DEATHS IN THE U.S.

Viagra — 1,824 deaths
Cialis — 236 deaths
Levitra — 121 deaths

HOW UNSAFE?

2,500 — nonfatal heart attacks

25,000 — mini-strokes, vision &amp; hearing loss

26,451 — Adverse Events

https://t.co/xN0wuxzh5W https://t.co/1iSCnXH6vh",en,Canada,,,,RedTail3dHawk,Thu Sep 03 16:31:46 +0000 2020,0,0,0,1,FALSE
"@SenTedCruz @US_FDA Not getting a hard on is also not a life threatening illness so I hope you also urge the FDA to classify cialis and viagra as a dangerous pill, if god wanted you to have an erection you would be able to do it naturally.",en,Calgary,,,,WildEagle,Thu Sep 03 14:53:42 +0000 2020,0,0,0,0,FALSE
"@SenTedCruz @US_FDA Erectile dysfunction is not a life threatening illness either, and Viagra, Cialis, and others do not cure or prevent any disease. The drugs to treat erectile dysfunction are dangerous for those with heart conditions. Why limit your actions to just Mifeprex? Control of women.",en,"Toronto, Ontario",,,,msJennifearless,Thu Sep 03 12:08:40 +0000 2020,0,0,0,0,FALSE
"@ComandantePerri @lopezobrador_ Ya están listos los adornos y la pirotecnia para alabar al lic Obrador, seguro después del grito y una caja de Cialis la noche concluye con preñada a Geraldin.",es,"Montréal, Québec",,,,nanobashrc,Sat Aug 29 16:22:05 +0000 2020,0,1,0,0,FALSE
"#viagra #cialis #Cancer #Cancers #coloncancer #cancersurvivor #cancerfighter #CancerResearch #Men #menshealth #people #friends #family #Health #wellness #Wellbeing  #lifestyle #healthandwellness #study
Could Viagra, Cialis Help Boost Colon Cancer Survival? https://t.co/YUtYloJGol",en,Canada,,,,healthstepsonly,Sat Aug 29 00:27:32 +0000 2020,0,0,0,0,FALSE
@dvntownsend (throws away cialis),en,"Montréal, Québec, Canada",,,,silirat,Fri Aug 28 20:33:51 +0000 2020,0,0,0,0,FALSE
"@PharmacyU As we know from Viagra and Cialis, first is rarely the best but often the most used.",en,Bruce County,,,,PharmacistMama,Fri Aug 28 16:44:02 +0000 2020,0,0,0,0,FALSE
"I’ll bet it smells like taco meat sweats, and Cialis. https://t.co/I5KEMmteGe",en,Montreal,,,,barb_hill,Fri Aug 28 01:59:23 +0000 2020,0,0,0,1,TRUE
"I’ll say it: c0ck rings are ugly and can potentially kill the moment. If you can’t stay hard, please take a cialis.",en,Canada,,,,Bribi343,Thu Aug 27 17:38:09 +0000 2020,0,0,0,1,FALSE
"@kenolin1 @JoeBiden Trump wants there to be a drug test? Can you imagine his results? Cocaine? Check. Adderall? Check. Cialis? Check. Valtrex? Check. Viagra? Double check. Plus the usual old man rx's : Crestor, hctz, lasix, aricept...",en,"Winnipeg, Manitoba",,,,heatherdb1,Thu Aug 27 02:49:54 +0000 2020,0,0,0,0,FALSE
"I can see why Karen Pence's first husband invented Cialis. Yes, I said it.",en,Canada,,,,BrendaJeanCDN,Thu Aug 27 01:15:36 +0000 2020,0,2,1,0,FALSE
See Alice by ClimaxXx https://t.co/obv96XEIgC,en,"Ontario, Canada",,,,chutneymusic,Wed Aug 26 20:53:43 +0000 2020,0,0,0,0,FALSE
"@PonJosephine @tanya_fir We are focused on creating jobs... Ha! For issue managers, panels, and Old Navy perhaps. What about the rest of us?

Benefit of the doubt though, maybe it's just an impotence problem. Has the UCP tried Cialis? #ableg",en,"Edmonton, Canada",,,,kreggly,Tue Aug 25 22:16:35 +0000 2020,0,0,0,1,FALSE
"@PonJosephine @tanya_fir We are focused on creating jobs... Ha! For issue managers, panels, and Old Navy perhaps. What about the rest of us?

Benefit of the doubt though, maybe it's just an impotence problem. Has the UCP tried Cialis? #ableg",en,"Edmonton, Canada",,,,kreggly,Tue Aug 25 22:16:28 +0000 2020,0,0,1,0,FALSE
@AndreaR9Md El Sindicato del Crimen Cialis is going to be pissed!,en,Vancouver BC Canada,,,,ensembleator,Tue Aug 25 02:15:07 +0000 2020,0,0,0,0,FALSE
How and Where to Buy Generic Cialis (Tadalafil) https://t.co/MmBF4Azifg @InvigorM #blogengage https://t.co/stSZhDoCKl,en,Canada,,,,bbrian017,Mon Aug 24 08:10:32 +0000 2020,0,0,0,1,FALSE
@roesler_brian @MummyMaster420 This is my energy and my Cialis®.,en,"Ontario, Canada",,,,TheOrchidShow,Sun Aug 23 14:59:36 +0000 2020,0,0,0,0,FALSE
"If you are coming, Yes, please no on street mind altering drugs. I may need prescription for Cialis or Viagra and you can't buy it off the shelf without doctors acceptance.",en,Montreal,,,,TooRelaxedBT,Sun Aug 23 12:33:39 +0000 2020,0,0,0,0,FALSE
"You can't spell ""socialism"" without Cialis",en,Canada,,,,ActualLiam,Sat Aug 22 17:37:23 +0000 2020,0,0,0,1,FALSE
"@imthedarkknight @gtaroadclowns @_morgan81_ @TTChelps @TTCStuart @JohnTory @blogTO @TPSOperations @TorontoPolice Rocco, I seriously sense the sexual frustration bud.. have you tried switching to cialis?",en,"Toronto, Ontario ",,,,transitlover,Fri Aug 21 18:40:45 +0000 2020,0,1,0,0,FALSE
"If you dreamed of driving around with the plates DR PP or MY CIALIS, you’re out of luck. 

The province says they are too sexual.

Six-year-old me is thrilled I get to say DR PP on the radio eight times this morning.

Hear me say it again now @WindsorMorning. https://t.co/REW5J4CSCc",en,"Windsor, Ontario",,,,CBCWindsor,Fri Aug 21 11:58:10 +0000 2020,0,0,0,1,FALSE
"If you dreamed of driving around with the plates DR PP or MY CIALIS, you’re out of luck. 

The province says they are too sexual.

Six-year-old me is thrilled I get to say DR PP on the radio eight times this morning.

Hear me say it again now @WindsorMorning. https://t.co/REW5J4CSCc",en,Halifax / Kjipuktuk,,,,lindsayrachaelb,Fri Aug 21 11:40:31 +0000 2020,0,0,0,1,FALSE
"If you dreamed of driving around with the plates DR PP or MY CIALIS, you’re out of luck. 

The province says they are too sexual.

Six-year-old me is thrilled I get to say DR PP on the radio eight times this morning.

Hear me say it again now @WindsorMorning. https://t.co/REW5J4CSCc",en,"Windsor, Ontario",,,,JasonViauCBC,Fri Aug 21 11:39:19 +0000 2020,0,0,0,1,FALSE
"If you dreamed of driving around with the plates DR PP or MY CIALIS, you’re out of luck. 

The province says they are too sexual.

Six-year-old me is thrilled I get to say DR PP on the radio eight times this morning.

Hear me say it again now @WindsorMorning. https://t.co/REW5J4CSCc",en,Ontario,,,,HaydnWatters,Fri Aug 21 11:32:57 +0000 2020,1,4,5,0,FALSE
"First day on Cialis and an increased anti-depressants.  Let’s do this, reality!",en,"Toronto, Ontario",,,,Spy_Beard,Thu Aug 20 14:16:16 +0000 2020,0,0,0,0,FALSE
@Kieley_ @WhatsMyPot @DmtPillow I tried the Cialis socks. Pretty hard on my feet.,en,"Strathmore, Alberta",,,,WesBreault,Wed Aug 19 16:07:51 +0000 2020,0,1,0,0,FALSE
"@UncleRico77 Markets asked their doctor about cialis. You can, too. https://t.co/xDmJQPTBkj",en,"Toronto, Canada",,,,ivankovic_milos,Wed Aug 19 14:29:43 +0000 2020,0,0,0,0,FALSE
Already fucked today. This is what cialis does to you. Still raging https://t.co/wboOiICEw3,en,Canada,,,,badboysdailyC,Wed Aug 19 09:02:07 +0000 2020,0,0,0,1,FALSE
@cleaningtowels @russian__monkey @BennettD1885 @BakerT_H @LitterboxToast @genghisjon30 @RickWrightNow @Notamused15 She says next time order the Cialis.,en,Atlantic Canada ,,,,steviusthegreat,Tue Aug 18 21:52:50 +0000 2020,0,1,1,0,FALSE
@DeepintoHistory It was like a Cialis commercial read a book on the civil rights era.,en,"Toronto, Ontario",,,,davidslavick,Tue Aug 18 12:36:04 +0000 2020,0,1,0,0,FALSE
"September 15, 2020 11:14am
92*-213-36**
Men are getting back their libido with this amazing pill. Endorsed by stars, stronger than Cialis.  Test for free, Faucher: *SCAM LINK*

#104

@EdWGillespie @JasonKilar @ATT @ATTHelp @FCC @FTC @TheJusticeDept

#SCAM",en,canada,,,,xposefraud,Mon Aug 17 10:17:54 +0000 2020,0,0,0,1,FALSE
See Alice by ClimaxXx https://t.co/obv96Xn7p4,en,"Ontario, Canada",,,,chutneymusic,Sun Aug 16 11:17:42 +0000 2020,0,0,0,0,FALSE
Pop a cialis go retarded,en,"Toronto, Ontario",,,,andreas_racz,Sat Aug 15 01:57:59 +0000 2020,0,0,0,0,FALSE
@McLilyyyy1 I wonder if he’s had hydraulics put in yet? There’s not enough viagra/cialis in the world to get that old fucks plumbing going!,en,For Free in Liberals Heads,,,,_shcanada20000_,Fri Aug 14 11:05:26 +0000 2020,0,0,0,0,FALSE
Pop a cialis go retarded !,en,"Toronto, Ontario",,,,andreas_racz,Fri Aug 14 03:05:39 +0000 2020,0,1,0,0,FALSE
"Well Vice President Biden has announced his running mate, Senator Kamala Harris. The deal was apparently finalized when Harris agreed to pay for Biden’s new prescription for Cialis
.
.
.
.
.
.
.
.
.

You know she bangs dudes for promotions right? https://t.co/w1OQSo3nrq",en,"Mount Pleasant, Vancouver",,,,BriamHogain,Thu Aug 13 11:13:01 +0000 2020,0,0,0,1,FALSE
"@TheMeadows36 Hi,

Can you guys PLEASE fix your hacked website.
I can build a new website in a weekend.
Your's has a virus that shows you sell viagra and cialis.
Contact me for more info!",en,"Ottawa, Ontario, Canada",,,,zer0ish84,Wed Aug 12 23:55:10 +0000 2020,0,0,0,0,FALSE
"Not sure you could sum up how singularly UN-COOL ""biker culture"" has become than to imagine the ""fuck it all!"" booze-and-coke orgies to Montrose and Skynyrd of the 70s devolving into ""fuck it all!"" weekend warriors rolling on Cialis giving eachother COVID to Smash Mouth in 2020",en,"St. John's, NL, Canada",,,,TLSoundwave,Mon Aug 10 22:52:32 +0000 2020,0,0,0,1,FALSE
"Not sure you could sum up how singularly UN-COOL ""biker culture"" has become than to imagine the ""fuck it all!"" booze-and-coke orgies to Montrose and Skynyrd of the 70s devolving into ""fuck it all!"" weekend warriors rolling on Cialis giving eachother COVID to Smash Mouth in 2020",en,"Toronto, Ontario",,,,Dr_Clawton,Mon Aug 10 22:14:05 +0000 2020,0,0,0,1,FALSE
@MarieToutcour11 @ParadoxReal8 nope! mais j'aime les jeux de mots faciles.. cialis si à liche .. elle était grande ouverte,fr,"Québec, Canada",,,,NicMCtheold,Mon Aug 10 19:57:03 +0000 2020,0,0,0,0,FALSE
"The Cialis bathtub commercial, only it’s me on the sofa with a mixing bowl full of cold lasagna",en,"Sault Ste. Marie, Ontario",,,,__MikeScott,Mon Aug 10 19:18:21 +0000 2020,0,0,0,1,FALSE
@GrantMBeasley Miss a bit of Cialis in the Chablis https://t.co/Pf190nMbS6,en,Canada,,,,LamboJohnny,Mon Aug 10 02:16:43 +0000 2020,0,0,0,0,FALSE
"You can't spell ""socialism"" without Cialis",en,Cape Breton ,,,,TysonMacEachern,Sun Aug 09 21:58:28 +0000 2020,0,0,0,1,FALSE
"You can't spell ""socialism"" without Cialis",en,Canada,,,,ActualLiam,Sun Aug 09 21:04:09 +0000 2020,0,0,22,0,FALSE
"Armed robbery pharmacy in the 100 block of Lenore Drive. He stole dilaudid, cialis, and viagra. @SaskatoonPolice are looking for a hardened criminal. #yxe https://t.co/RMSFVqqwYm",en,"Saskatoon, Saskatchewan",,,,wapimaskwa69,Sun Aug 09 13:53:26 +0000 2020,0,0,1,0,FALSE
"@AndrewYang From my understanding, in Canada they’re legal but they can either say the name of it OR say what it does. They can’t do both. 

Generally means there’s a lot fewer ads, and only Viagra and Cialis were able to hint easily at what it was for.",en,"Vancouver, British Columbia",,,,NealOGrady,Sat Aug 08 15:20:13 +0000 2020,0,0,0,0,FALSE
@mayaharris_ @latimes @latimes editors refuse to move beyond sexist tropes. All they have are cialis fantasies.,en,"Vancouver, Canada",,,,pcz,Sat Aug 08 02:32:32 +0000 2020,0,0,1,0,FALSE
Je confirme que depuis le 13 mars 2020... le Cialis protége du #COVID__19 ...  ☝️,fr,"Montréal, P. Québec, Canada.",,,,BobLasso1492,Fri Aug 07 23:49:40 +0000 2020,0,0,0,0,FALSE
"Armed robber fled pharmacy with hydromorphone, Cialis and Viagra, police say https://t.co/JfHwhVkKb1",en,"Saskatoon, Saskatchewan",,,,TheStarPhoenix,Fri Aug 07 19:03:12 +0000 2020,3,1,1,0,FALSE
@CKOMNews So the first suspect took cialis and viagra along with pain killers; should the public ne on the look out for a spaced out blue mask wearer with a full on rager? Will he stab someone? 😄,en,"Saskatoon, Saskatchewan",,,,babyicanchange,Fri Aug 07 18:26:38 +0000 2020,0,0,0,0,FALSE
"@frosted_flakes Fuck off, or go make me a beer and/or Cialis commercial so I don't feel like I'm 12 watching cartoons. Air that shit on YTV or something.",en,Edmonton,,,,massgamer911,Thu Aug 06 04:59:57 +0000 2020,0,0,0,0,FALSE
"@jo_stile Joey bro I'm not sleeping either tonight, my cialis dosage has been tripled.....Looking forward to $PVG gap up tomorrow , equity is easily $12.50 bid tomorrow 

Time to load those gold babies, I got a new one for you in the morning .... Hint Mexico",en,Canada,,,,LamboJohnny,Thu Aug 06 01:47:26 +0000 2020,0,4,0,0,FALSE
@NoMoreFavreFan @realDonaldTrump I watch a lot of TV... it’s on all day. Have never seen a single one of these phantom ’commercials.’ Maybe he thinks Viagra and Cialis ads are mocking him.,en,"Winnipeg, Manitoba",,,,heatherdb1,Wed Aug 05 21:20:47 +0000 2020,0,0,0,1,FALSE
@mamasitaRoach ...leakproof underwear! That beats any of the viagra/cialis ads targeting me since I turned 50.,en,Montreal ~ Halifax ~ Mi'kma'ki,Canada,CA,"[[[-64.237659, 43.366298], [-64.237659, 45.27617], [-59.385802, 45.27617], [-59.385802, 43.366298]]]",SylliboyJohnR,Wed Aug 05 13:47:22 +0000 2020,0,1,0,0,FALSE
Cialis stuck in throaty https://t.co/RtGcCf3bdC,en,Treaty 1,,,,PunishedBoofer,Wed Aug 05 02:34:29 +0000 2020,0,0,1,0,FALSE
@genghiscampbell @HeatherMidgley3 @JohnJohnstath @RobnCaz My buddy Cialis is a much nicer guy.,en,"Mississauga, Ontario",,,,WithPack,Sun Aug 02 23:10:23 +0000 2020,0,1,0,0,FALSE
@Hockey_Robinson @InStatHockey This is more potent that viagra and cialis combined,en,"Vancouver, BC",,,,wookiepie14,Sun Aug 02 23:07:40 +0000 2020,0,0,0,0,FALSE
"@RawBeanCoal cialis, not cyalis :)
You got trouble...see alice!",en,"Toronto, Ontario",,,,MichaelDenesyk,Sat Aug 01 22:16:09 +0000 2020,0,0,0,0,FALSE
How and Where to Buy Generic Cialis (Tadalafil) https://t.co/MmBF4Azifg @InvigorM #blogengage https://t.co/stSZhDoCKl,en,Canada,,,,blogengage,Sat Aug 01 08:09:32 +0000 2020,0,0,0,1,FALSE
How and Where to Buy Generic Cialis (Tadalafil) https://t.co/MmBF4Azifg @InvigorM #blogengage https://t.co/stSZhDoCKl,en,Canada,,,,bbrian017,Sat Aug 01 08:09:03 +0000 2020,0,0,3,0,FALSE
taking a cialis and going to bed,en,"Toronto, Ontario",,,,buffetbreaker,Sat Aug 01 05:21:54 +0000 2020,0,1,0,0,FALSE
took a cialis,en,"British Columbia, Canada",,,,sillygaymiria,Sat Aug 01 04:00:02 +0000 2020,0,2,0,0,FALSE
"Trump won’t wear Rubbers
Yet writes Rubber Checks 😂
Never Read a book 
But, wrote three
Hates Abortions
All 327 he paid for 
Thinks Epstein was his
Personal Match. DON 
Won’t take Viagra (it’s Blue)
Takes Cialis ( it’s Yellow)",en,Canada,,,,OmFgOdDeSs,Thu Jul 30 23:59:38 +0000 2020,0,0,0,1,FALSE
@tnz_e Try Cialis,en,"Toronto, Ontario",,,,markosaar,Thu Jul 30 14:44:42 +0000 2020,0,0,0,0,FALSE
Up with Cialis. https://t.co/2lnJymPWxW,en,"Ontario, Canada",,,,micmactribe,Thu Jul 30 11:36:19 +0000 2020,0,0,0,0,TRUE
"#SeniorCitizenPickUpLines
Cialis you later, alligator. https://t.co/bUxkmYBdsq",en,"Edmonton, Alberta, Canada",,,,WJadam024,Thu Jul 30 02:48:29 +0000 2020,0,0,0,1,FALSE
"#SeniorCitizenPickUpLines
Cialis you later, alligator. https://t.co/bUxkmYBdsq",en,"Toronto, Canada",Canada,CA,"[[[-80.3537, 43.101639], [-80.3537, 43.193503], [-80.194175, 43.193503], [-80.194175, 43.101639]]]",ConnieLukey,Thu Jul 30 02:42:24 +0000 2020,0,1,9,0,FALSE
@mickjencat @mnmfan76 @khighle18 I hope you took your cialis cause you my friend are getting laid!!!,en,Edmonton,Canada,CA,"[[[-113.71368, 53.395531], [-113.71368, 53.716108], [-113.271555, 53.716108], [-113.271555, 53.395531]]]",KennethYEG,Wed Jul 29 14:53:58 +0000 2020,0,0,0,0,FALSE
"#MorningMetal #NearlyDead 🤘🤘🤘  Voir Cialis [Explicit] de Nearly Dead dans Amazon Music
https://t.co/tqIndWT7GY",en,"Mississauga, Ontario",,,,casper7669,Wed Jul 29 05:52:56 +0000 2020,0,0,0,1,FALSE
“talk to your doctor and see if Cialis is right for you.” https://t.co/ufwgQQiVlT,en,The Soviet Union,,,,austin63867,Tue Jul 28 15:20:45 +0000 2020,0,0,0,1,FALSE
